channel,message_id,version,published,edited,currency_a,currency_b,buy,sell,comment
UACOIN,12067,v1,2025-10-06 09:03:47,2025-10-06 09:03:47,GBP,UAH,55.4,55.8,
UACOIN,12067,v1,2025-10-06 09:03:47,2025-10-06 09:03:47,CHF,UAH,52.05,52.4,
UACOIN,12067,v1,2025-10-06 09:03:47,2025-10-06 09:03:47,CAD,UAH,29.45,29.6,
UACOIN,12068,v1,2025-10-06 10:35:02,2025-10-06 10:35:02,USD,UAH,41.2,41.3,
UACOIN,12068,v1,2025-10-06 10:35:02,2025-10-06 10:35:02,EUR,UAH,48.65,48.8,
UACOIN,12069,v1,2025-10-06 10:44:57,2025-10-06 10:44:57,EUR,UAH,48.65,48.75,
UACOIN,12070,v1,2025-10-06 11:31:54,2025-10-06 11:31:54,EUR,UAH,48.5,48.7,
UACOIN,12071,v1,2025-10-06 13:35:35,2025-10-06 13:35:35,USD,UAH,41.2,41.28,
UACOIN,12071,v1,2025-10-06 13:35:35,2025-10-06 13:35:35,EUR,UAH,48.55,48.65,
UACOIN,12072,v1,2025-10-06 15:40:23,2025-10-06 15:40:23,EUR,UAH,48.53,48.62,
UACOIN,12073,v1,2025-10-07 09:06:51,2025-10-07 09:06:51,EUR,USD,1.177,1.18,крос-курс (EUR/USD)
UACOIN,12073,v1,2025-10-07 09:06:51,2025-10-07 09:06:51,EUR,UAH,48.55,48.65,
UACOIN,12073,v1,2025-10-07 09:06:51,2025-10-07 09:06:51,GBP,UAH,55.4,55.7,
UACOIN,12073,v1,2025-10-07 09:06:51,2025-10-07 09:06:51,CHF,UAH,52.0,52.3,
UACOIN,12074,v1,2025-10-07 10:29:02,2025-10-07 10:29:02,USD,UAH,41.2,41.27,
UACOIN,12074,v1,2025-10-07 10:29:02,2025-10-07 10:29:02,EUR,UAH,48.5,48.62,
UACOIN,12075,v1,2025-10-07 10:40:21,2025-10-07 10:40:21,USD,UAH,41.2,41.25,
UACOIN,12076,v1,2025-10-07 12:09:56,2025-10-07 12:09:56,EUR,UAH,48.45,48.58,
UACOIN,12077,v1,2025-10-07 13:08:36,2025-10-07 13:08:36,EUR,USD,1.173,1.18,крос-курс (EUR/USD)
UACOIN,12077,v1,2025-10-07 13:08:36,2025-10-07 13:08:36,EUR,UAH,48.45,48.55,
UACOIN,12078,v1,2025-10-07 14:29:59,2025-10-07 14:29:59,EUR,USD,1.175,1.18,крос-курс (EUR/USD)
